98,41.969714,11.191925
99,44.599395,11.893172
100,47.965388,12.790771
101,44.914961,11.977323
102,46.387582,12.370023
103,44.914961,11.977323
104,44.914961,11.977323
105,47.965388,12.790771
106,44.914961,11.977323
107,44.914961,11.977323
108,47.860198,12.762721
109,46.387582,12.370023
110,47.860198,12.762721
111,46.387582,12.370023
112,47.860198,12.762721
113,47.778392,12.740904
114,46.469398,12.391839
115,49.087386,13.089970
116,50.805445,13.548118
117,52.278066,13.940817
118,53.750687,14.333516
119,55.223308,14.726215
120,55.223308,14.726215
121,53.750687,14.333516
122,58.063369,15.483564
123,55.223308,14.726215
124,58.168554,15.511614
125,58.168554,15.511614
126,58.168554,15.511614
127,58.168554,15.511614
128,58.168554,15.511614
129,58.168554,15.511614
130,61.113796,16.297012
131,61.113796,16.297012
132,64.795351,17.278759
133,61.113796,16.297012
134,62.586417,16.689711
135,62.586417,16.689711
136,66.478348,17.727560
137,62.586417,16.689711
138,65.531664,17.475109
139,68.161349,18.176359
140,68.161349,18.176359
141,68.476906,18.260508
142,68.476906,18.260508
143,68.476906,18.260508
144,68.476906,18.260508
145,68.476906,18.260508
146,64.795351,17.278759
147,67.004280,17.867807
148,66.104350,17.627827
149,67.004280,17.867807
150,68.476906,18.260508
151,68.476906,18.260508
152,68.476906,18.260508
153,66.104350,17.627827
154,66.104350,17.627827
155,67.413344,17.976893
156,68.722343,18.325958
157,68.722343,18.325958
158,70.031343,18.675024
159,68.722343,18.325958
160,68.722343,18.325958
161,70.031343,18.675024
162,72.649341,19.373158
163,70.031343,18.675024
164,73.958330,19.722222
165,77.312632,20.616701
166,76.576319,20.420351
167,75.267329,20.071287
168,76.576319,20.420351
169,77.885323,20.769420
170,76.576319,20.420351
171,77.885323,20.769420
172,80.257874,21.402099
173,77.885323,20.769420
174,79.194322,21.118486
175,77.885323,20.769420
176,83.203115,22.187498
177,77.885323,20.769420
178,86.148357,22.972896
179,86.148357,22.972896
180,84.675741,22.580199
181,89.093609,23.758295
182,86.148357,22.972896
183,92.038851,24.543693
184,87.620983,23.365595
185,87.620983,23.365595
186,87.620983,23.365595
187,87.048302,23.212881
188,87.620983,23.365595
189,92.038851,24.543693
190,92.038851,24.543693
191,92.038851,24.543693
192,88.357296,23.561945
193,92.038851,24.543693
194,89.093609,23.758295
195,92.038851,24.543693
196,88.357296,23.561945
197,90.566225,24.150994
198,92.038851,24.543693
199,90.975294,24.260080
200,89.666290,23.911011
201,88.357296,23.561945
202,92.284288,24.609144
203,92.284288,24.609144
204,93.593283,24.958210
205,92.284288,24.609144
206,93.593283,24.958210
207,93.593283,24.958210
208,96.456709,25.721791
209,97.929335,26.114490
210,97.520275,26.005406
211,96.211281,25.656343
212,99.401951,26.507185
213,100.874567,26.899886
214,100.874567,26.899886
215,96.211281,25.656343
216,100.138271,26.703539
217,100.138271,26.703539
218,101.447260,27.052605
219,101.447260,27.052605
220,100.138271,26.703539
221,98.829269,26.354473
222,102.756262,27.401671
223,101.447260,27.052605
224,98.829269,26.354473
225,100.138271,26.703539
226,106.765056,28.470683
227,109.710300,29.256082
228,106.683242,28.448866
229,106.765056,28.470683
230,109.710300,29.256082
231,107.992244,28.797934
232,105.374253,28.099802
233,109.710300,29.256082
234,109.710300,29.256082
235,107.992244,28.797934
236,110.610247,29.496067
237,113.228238,30.194197
238,109.301245,29.147000
239,110.610247,29.496067
240,114.537239,30.543265
241,119.773221,31.939526
242,117.155242,31.241398
243,121.082222,32.288594
244,122.391200,32.637653
245,122.391200,32.637653
246,125.009203,33.335788
247,123.700213,32.986722
248,127.627206,34.033921
249,125.009203,33.335788
250,121.082222,32.288594
251,122.391200,32.637653
252,126.318204,33.684857
253,123.700213,32.986722
254,125.009203,33.335788
255,123.700213,32.986722
